professor_name,classname,date,quality_rating,difficulty_rating,comments
Salma Emara,APS105,"Jun 4th, 2023",5.0,4.0,"amazing prof, amazing lectures, pretty difficult course (especially for someone who has never coded before), accessible outside class, super dedicated, has great notes+wrote the textbook herself,  super dedicated, very sweet, very patient, be sure to interact with her in class"
Salma Emara,APS105,"Jun 2nd, 2023",5.0,3.0,"I never went to office hours first year because I was intimidated by the idea. Prof Emara's office hours were the first I ever attended, and they were great. There was no rush, and she talked me through my code step by step. She is also always active on Piazza which is very useful. My favourite prof at UofT so far."
Salma Emara,APS105,"May 17th, 2023",5.0,1.0,"Professor Emara is an incredibly skilled and engaging lecturer, with a passion for the subject that is infectious. She goes through each course concept slowly and deliberately with plenty of examples, and always takes great care to answer each question. A very kind and approachable person and definitely my favourite professor at UofT so far."
Salma Emara,APS105,"Apr 7th, 2023",5.0,3.0,"by far the best prof I've had in first year - holds lots of office hours, is quick to reply on piazza (our discussion board) and always goes above and beyond for students. lecture notes are clear and concise (althought the pacing can be a bit slow for those with experience in C). would gladly take a class with her again!"
Salma Emara,APS105,"Mar 21st, 2023",5.0,3.0,one of the nicest people you will meet. never went to her lectures but she made our textbook and it was the best thing I've ever read
Salma Emara,APS105,"Sep 7th, 2022",5.0,5.0,"She is just a great prof, and that was her first year teaching! I believe Prof Salma will leave a mark on the UofT engineering department. Not only her lectures are engaging and comprehensive, but she is always ready to help outside class, even beyond the course material. If she teaches upper-year courses in the future, I will definitely take them."
Salma Emara,APS105,"Jul 14th, 2022",5.0,2.0,"Salma was the best professor I had in first year!! Her lectures were full of energy, useful examples and important notes. She understands the pressure that a first year student has better than anyone else and cares about every single question that is asked in person or online. I hope I get the chance to have courses with her again in UofT."
Salma Emara,APS105,"Mar 14th, 2022",5.0,3.0,"Her teaching skills are extremely strong, despite it being her first year as a lecturer. She is also very quick to answer questions posted on the online discussion board. There are tenured professors who can not teach as clearly as she can."
Salma Emara,APS105,"Sep 24th, 2021",5.0,3.0,She is a very good TA. She uses lots of example to clarify concepts. Her online tutorials made me pass this course.
Jon Eyolfson,ECE344,"Dec 19th, 2024",5.0,4.0,"Great prof, engaging lectures, clear grading schemes and test. Best prof of the year"
Jon Eyolfson,ECE344,"Dec 12th, 2024",5.0,2.0,Genuinely one of the best profs in the ECE department.
Jon Eyolfson,ECE344,"Dec 10th, 2024",5.0,3.0,the mf goat
Jon Eyolfson,ECE344,"Dec 6th, 2024",5.0,1.0,Professor Jon 344 class is amazing. He repiles so fast on Discord and the resource available for this course really helps the students a lot.
Jon Eyolfson,ECE344,"Nov 30th, 2024",5.0,3.0,"goat, never had to attend class as all lectures were recorded, and he often made lectures entertaining by showing the class how to mess with first-years on their computer using class content XD ie fork bomb. interesting lectures and very helpful (can dm on discord). process and thread labs took more time but overall lighter course. 10/10"
Jon Eyolfson,ECE454,"Nov 18th, 2024",2.0,3.0,"Using discord for Q&A was such a chaos. He seldom answered questions, but when he did the discord channels were just flushed by countless questions and we just easily missed some questions out. He gave answers in fragments, or just skipped over some questions (I asked three times about lab grade before he replied), a messy prof in general"
Jon Eyolfson,ECE344,"Oct 22nd, 2024",5.0,4.0,"Hard course by nature but prof is funny, nice, helpful, and accessible."
Jon Eyolfson,ECE344,"Aug 30th, 2024",5.0,2.0,"Absolutely amazing professor, he cares about all of his students and it really shows! The amount of effort that he puts into his lectures, labs and other content to make it easy and accessible for students is jaw dropping. Lots of resources available for help both online and in person. One of the best professors I've had in university!"
Jon Eyolfson,ECE344,"Dec 6th, 2023",5.0,4.0,"Imagine a prof using Discord to talk with students and answer questions (you can also just DM him and he responds quickly), livestreaming on Youtube and you can also choose to watch the recordings. Very open to any comments and concerns, very well organized lectures, tough but interesting labs. Best UofT prof."
Jon Eyolfson,ECE344,"Dec 3rd, 2023",5.0,3.0,"He's one of the best profs in my 5 years here at UofT. I wish he had more courses available. This was my second attempt at O.S. and I'm glad I got to take it with him. Always available to discuss concepts and the labs in my opinion are very fair, it's a great opportunity to develop your understanding of the concepts. He has a knack for teaching."
Jon Eyolfson,ECE344,"Oct 27th, 2023",5.0,5.0,one of the best professors at uoft ece
Jon Eyolfson,ECE344,"Apr 28th, 2023",5.0,4.0,"[ECE353, NOT 344] Super nice person and the best prof I've had. ECE353 was one of the more challenging courses I've taken but the most rewarding! Learned a lot !!!"
Jon Eyolfson,ECE344,"Apr 25th, 2023",5.0,3.0,"Very good experience. Professor Eyolfson was extremely organized and accommodating, the labs were a challenge but very manageable (he says he redid them this semester since the previous ones were bad), the lectures were great, easily the best Prof I've had in 3rd year."
Jon Eyolfson,ECE344,"Apr 25th, 2023",5.0,3.0,ECE353 Prof makes a potentially course enjoyable. Lectures cover topics in detail. He runs a Discord server and is always active to answer questions. Posts all his lectures on YouTube. I have not had a prof at U of T who has impressed me as much with how much effort they put into teaching. If you get the chance you should take this course with him.
Jon Eyolfson,ECE344,"Apr 25th, 2023",5.0,3.0,"(ECE353 not ECE344) Jon is great! He was super available outside of class, always going the extra mile by helping students debug code on discord and answering questions. Really appreciated how he went out of his way to solicit feedback from students throughout the course, and make sure that we were ""getting it"" Lectures were well structured."
Jon Eyolfson,ECE344,"Nov 20th, 2022",5.0,2.0,"Super nice, and always on discord. Students can easily reach out to him. Love his lecture, containing many fun code demo, and some extracurricular concept which is really fun to learn about. However, his lecture might not be super helpful for the quizzes and tests."
